id,name,short,long,confidence,match_confidence
90632,Perfect,Song by Ed Sheeran,,99.97429656982422,100.0
69702,Freya Tingley,Australian actress,Freya Tingley is an Australian actress.,99.97604370117188,70.0
64130,Tom Brady,American football quarterback,Thomas Edward Patrick Brady Jr. is an American football quarterback for the Tampa Bay Buccaneers of the National Football League. ,99.99977111816406,98.0
32750,William Shatner,Canadian actor,"William Shatner OC is a Canadian actor, author, producer, director, screenwriter, and singer. In his seven decades of acting, he became a cultural icon for his portrayal of Captain James T. Kirk of the USS Enterprise in the Star Trek franchise. ",99.98267364501952,100.0
8641,Caitlyn Jenner,American television personality,"Caitlyn Marie Jenner is an American television personality and retired Olympic gold medal-winning decathlete.
Jenner played college football for the Graceland Yellowjackets before incurring a knee injury that required surgery. ",99.9613037109375,99.0
27801,Macaulay Culkin,American actor,"Macaulay Culkin is an American actor, musician, and podcaster. Regarded as one of the most successful child actors of the 1990s, he was placed on VH1's list of the ""100 Greatest Kid-Stars"" and on E!'s list of the ""50 Greatest Child Stars"".
",99.98775482177734,99.0
60173,Cullen Jones,American swimmer,"Cullen Andrew Jones is an American competition swimmer and Olympic gold medalist who specializes in freestyle sprint events. As part of the American team, he holds the world record in the 4×100-meter freestyle relay. ",99.9991455078125,93.0
80327,Cindy McCain,American businesswoman,"Cindy Lou McCain is an American businesswoman, philanthropist, and humanitarian. She is the widow of United States Senator and 2008 Republican presidential nominee John McCain from Arizona and the mother of television host and commentator Meghan McCain.
",99.99333953857422,70.0
91536,Adolf Hitler,,"Adolf Hitler was an Austrian-born German politician who was the dictator of Germany from 1933 to 1945. He rose to power as the leader of the Nazi Party, becoming Chancellor in 1933 and then Führer in 1934. ",99.99372863769533,96.0
21605,Sid Fernandez,Professional baseball player,"Charles Sidney Fernandez, is an American former professional baseball left-handed pitcher, who played in Major League Baseball for the Los Angeles Dodgers, New York Mets, Baltimore Orioles, Philadelphia Phillies, and Houston Astros, from 1983 to 1997. ",94.94125366210938,66.0
26590,Adolf Hitler,,"Adolf Hitler was an Austrian-born German politician who was the dictator of Germany from 1933 to 1945. He rose to power as the leader of the Nazi Party, becoming Chancellor in 1933 and then Führer in 1934. ",99.98942565917967,100.0
6825,Lily Serna,Australian mathematician,"Lily Serna is an Australian mathematician and television presenter, best known for co-presenting the SBS game show Letters and Numbers and the cooking show Destination Flavour. She works as a data analyst for Atlassian in Sydney.",99.99982452392578,70.0
1749,John F. McDonnell,American businessman,John F. McDonnell is an American businessman and philanthropist. McDonnell served as the chairman of the McDonnell Douglas Corporation from 1988 until its merger with Boeing in 1997 and its chief executive officer from 1988 until 1994. ,99.98416137695312,69.0
1749,Don Francisco,Chilean television host,"Mario Luis Kreutzberger Blumenfeld, better known by his stage name as Don Francisco, is a Chilean television host, and a popular personality on the Univision network reaching Spanish-speaking viewers in the United States. ",99.89083099365234,71.0
96420,Mitch McConnell,United States Senator,"Addison Mitchell McConnell Jr. is an American Republican politician, serving since 1985 as the senior United States senator for Kentucky, and since January 20, 2021, as Senate Minority Leader. ",99.97434997558594,100.0
45817,Buckethead,American musician,"Brian Patrick Carroll, known professionally as Buckethead, is an American musician, songwriter, and multi-instrumentalist who has received critical acclaim for his innovative electric guitar playing. ",98.6763916015625,79.0
43185,Brooke Elliott,American actress,"Brooke Elliott is an American actress and singer. She has appeared in musical theatre, including the US tours of Beauty and the Beast and Wicked, and the Broadway productions of Taboo and The Pirate Queen. ",99.99970245361328,91.0
28561,Peaches Christ,American filmmaker,"Peaches Christ is an American underground drag performer, emcee, filmmaker, and actor. Peaches currently resides in San Francisco where her Backlash Production Company and Midnight Mass movie series are based. ",99.9963607788086,65.0
59072,Gangsta's Paradise,"Song by Coolio, Kylian Mash, and Rico Bernasconi",,99.99813079833984,56.0
67823,Luciano Huck,Brazilian TV host,"Luciano Grostein Huck is a Brazilian TV host and entrepreneur. Since 2000 he has hosted the TV show Caldeirão do Huck, aired every Saturday on Brazilian network Rede Globo, and also broadcast to 114 countries, via Globo International.
",99.99735260009766,76.0
86135,Dina Titus,United States Representative,"Alice Costandina ""Dina"" Titus is an American politician who has been the United States Representative for Nevada's 1st congressional district since 2013. She served as U.S. ",99.9974365234375,100.0
86135,Ilhan Omar,U.S. Representative,Ilhan Abdullahi Omar is an American politician serving as the U.S. Representative for Minnesota's 5th congressional district since 2019. She is a member of the Democratic–Farmer–Labor Party. ,99.99966430664062,100.0
9841,Santiago Segura,American actor,Santiago Alejandro Segura is an American actor. He is best known for his portrayal of Gustavo Acosta in the second season of the MTV slasher series Scream.,99.99667358398438,100.0
89014,Misha Gabriel Hamilton,American dancer,"Misha Gabriel, also known as Misha Gabriel Hamilton, is an American dancer, choreographer, and actor. He is known for dancing mainly in the shows of Janet Jackson and Michael Jackson, and for his role as Eddy in Step Up Revolution and Step Up: All In.",99.92635345458984,80.0
95467,Susan Boyle,Singer,"Susan Magdalane Boyle is a Scottish singer. She rose to fame after appearing as a contestant on the third series of Britain's Got Talent, singing ""I Dreamed a Dream"" from Les Misérables.
",99.9555206298828,90.0
46503,Ray Charles,American singer-songwriter,"Ray Charles Robinson was an American singer, songwriter, pianist, and composer. Among friends and fellow musicians he preferred being called ""Brother Ray."" He was often referred to as ""The Genius."" Charles was blinded during childhood due to glaucoma.
",99.99797821044922,100.0
79610,Sean Bean,Actor,"Shaun Mark ""Sean"" Bean is an English actor. After graduating from the Royal Academy of Dramatic Art, Bean made his professional debut in a theatre production of Romeo and Juliet in 1983. ",99.9986343383789,100.0
79610,Kim Jong-un,Supreme Leader of North Korea,Kim Jong-un is a North Korean politician serving as Supreme Leader of North Korea since 2011 and the leader of the Workers' Party of Korea since 2012. ,99.99996185302734,100.0
79610,Donald Trump,45th U.S. President,"Donald John Trump is an American media personality, businessman, and politician who served as the 45th president of the United States from 2017 to 2021.
",99.99822998046876,87.0
46153,Ilhan Omar,U.S. Representative,Ilhan Abdullahi Omar is an American politician serving as the U.S. Representative for Minnesota's 5th congressional district since 2019. She is a member of the Democratic–Farmer–Labor Party. ,99.99832153320312,100.0
9457,Sitting Bull,Leader,Sitting Bull was a Hunkpapa Lakota leader who led his people during years of resistance against United States government policies. ,99.97328186035156,98.0
23815,Minimal Compact,Rock band,Minimal Compact is an Israeli rock band associated with the post-punk and indie rock movement of the 1980s.,99.81300354003906,58.0
9284,Barack Obama,44th U.S. President,"Barack Hussein Obama II is an American politician and attorney who served as the 44th president of the United States from 2009 to 2017. A member of the Democratic Party, Obama was the first African-American president of the United States. ",99.99494171142578,99.0
9284,Osama Bin Laden,,"Osama bin Mohammed bin Awad bin Laden, also rendered Usama bin Ladin, was a founder of the pan-Islamic militant organization al-Qaeda, designated as a terrorist group by the United Nations Security Council, the North Atlantic Treaty Organization, the European Union, and various countries.
",99.9961395263672,100.0
38920,Ekrem Buğra Ekinci,Turkish professor,"Ekrem Buğra Ekinci is a Turkish academic. He is a professor of history of Turkish Law and Islamic Law. He is currently a member of the Faculty of Law of Marmara University.
Ekrem Buğra Ekinci graduated from the Faculty of Law of Ankara University in 1987. ",99.98802185058594,58.999996185302734
73421,Mel Gibson,Actor,"Mel Columcille Gerard Gibson AO is an American actor, film director, producer, and screenwriter. He is best known for his action hero roles, particularly his breakout role as Max Rockatansky in the first three films of the post-apocalyptic action series Mad Max and as Martin Riggs in the buddy cop film series Lethal Weapon.
",99.9984893798828,98.0
